permutation	orthogroup	pseudo_anchor_index	pseudo_alignment_position	species_total	species_with_feature	variance
225	orthogroup_22	1	6	8	4	4.5625
225	orthogroup_23	5	118	8	3	0.0
225	orthogroup_284	1	109	9	3	2028.0
225	orthogroup_329	1	298	9	5	6919.7
225	orthogroup_329	6	363	9	3	967.0
225	orthogroup_334	1	42	9	3	217.33333333333334
225	orthogroup_36	1	1	8	5	5.3
225	orthogroup_387	4	250	8	3	114.08333333333333
225	orthogroup_540	2	8	9	6	0.075
225	orthogroup_548	1	111	9	5	1656.3
225	orthogroup_548	6	141	9	5	1170.2
225	orthogroup_554	4	55	9	3	33.333333333333336
225	orthogroup_554	8	249	9	6	2503.0416666666665
225	orthogroup_582	1	178	8	5	2552.0
225	orthogroup_582	6	316	8	3	208.33333333333334
225	orthogroup_582	12	676	8	3	0.3333333333333333
225	orthogroup_598	1	144	9	4	3144.9166666666665
225	orthogroup_65	1	265	8	5	2481.75
225	orthogroup_7	6	305	9	3	12.0
225	orthogroup_755	1	228	9	5	1834.3
225	orthogroup_76	6	123	8	3	176.33333333333334
225	orthogroup_767	1	306	10	7	110.80952380952381
225	orthogroup_790	1	371	9	4	15723.0
225	orthogroup_80	4	152	9	5	0.0
225	orthogroup_81	1	181	10	3	1365.3333333333333
225	orthogroup_870	1	167	9	5	1249.2
225	orthogroup_900	1	97	9	4	5123.729166666667
225	orthogroup_946	1	339	8	4	10132.25
225	orthogroup_96	1	287	9	6	3392.1666666666665
225	orthogroup_968	1	68	8	4	3473.5833333333335
225	orthogroup_968	4	479	8	5	3753.55
225	orthogroup_995	2	9	9	3	0.0
226	orthogroup_1014	6	72	8	5	4108.7
226	orthogroup_1038	1	233	9	3	65.33333333333333
226	orthogroup_1040	1	133	8	3	208.33333333333334
226	orthogroup_105	7	491	9	6	1198.6666666666667
226	orthogroup_1124	4	136	9	3	7396.0
226	orthogroup_1154	1	165	9	3	120.33333333333333
226	orthogroup_1158	1	236	9	4	991.5833333333334
226	orthogroup_1158	5	581	9	3	0.0
226	orthogroup_1177	1	2	10	3	2461.0833333333335
226	orthogroup_1181	1	245	10	3	1274.3333333333333
226	orthogroup_119	1	119	8	5	266.175
226	orthogroup_1208	1	57	9	3	252.0
226	orthogroup_1267	10	250	9	3	268.0
226	orthogroup_1271	1	70	10	6	0.0
226	orthogroup_1271	14	539	10	4	0.08333333333333333
226	orthogroup_1335	5	430	9	3	133.33333333333334
226	orthogroup_1363	1	42	9	3	284.3333333333333
226	orthogroup_1363	6	135	9	4	3961.5833333333335
226	orthogroup_1379	5	265	10	3	20.083333333333332
226	orthogroup_1379	7	371	10	3	14.083333333333334
226	orthogroup_14	1	131	8	4	1824.0
226	orthogroup_1400	1	163	8	3	456.3333333333333
226	orthogroup_1406	1	204	9	5	2558.675
226	orthogroup_1408	3	46	9	3	1073.5833333333333
226	orthogroup_1435	1	214	8	5	10546.3
226	orthogroup_1445	6	79	9	3	7.0
226	orthogroup_145	6	78	8	3	363.0
226	orthogroup_1453	8	785	8	3	11314.333333333334
226	orthogroup_1457	10	310	10	3	5826.083333333333
226	orthogroup_1557	11	229	8	5	683.675
226	orthogroup_1627	1	174	9	3	5461.333333333333
226	orthogroup_1636	2	431	10	3	2137.0
226	orthogroup_1733	1	243	9	4	7825.583333333333
226	orthogroup_1733	3	561	9	3	19.0
226	orthogroup_1742	2	220	9	4	1331.6666666666667
226	orthogroup_1779	7	528	8	3	10409.333333333334
226	orthogroup_1811	1	185	8	6	1493.3
226	orthogroup_1811	4	246	8	5	3232.25
226	orthogroup_1811	5	562	8	5	507.7
226	orthogroup_1811	11	712	8	3	114.33333333333333
226	orthogroup_1831	5	221	8	3	2864.25
226	orthogroup_1831	10	644	8	4	1806.25
226	orthogroup_2	1	75	9	5	1853.5
226	orthogroup_203	3	17	10	3	0.0
226	orthogroup_204	8	564	8	3	343.0
226	orthogroup_22	1	19	8	4	3.0625
226	orthogroup_23	5	83	8	3	0.0
226	orthogroup_329	1	250	9	5	6919.7
226	orthogroup_329	3	379	9	3	967.0
226	orthogroup_334	1	122	9	3	1737.3333333333333
226	orthogroup_36	2	3	8	5	5.3
226	orthogroup_387	5	462	8	3	6030.083333333333
226	orthogroup_540	1	9	9	6	0.075
226	orthogroup_548	1	113	9	5	1656.3
226	orthogroup_548	6	148	9	5	1170.2
226	orthogroup_554	4	56	9	3	33.333333333333336
226	orthogroup_554	8	251	9	6	2503.0416666666665
226	orthogroup_582	1	185	8	5	2552.0
226	orthogroup_582	3	306	8	3	208.33333333333334
226	orthogroup_582	12	708	8	3	0.3333333333333333
226	orthogroup_598	1	1	9	3	177.33333333333334
226	orthogroup_65	1	1306	9	5	80907.75
226	orthogroup_7	8	313	9	3	12.0
226	orthogroup_755	1	301	9	5	1834.3
226	orthogroup_76	6	241	8	3	176.33333333333334
226	orthogroup_767	1	300	10	7	110.80952380952381
226	orthogroup_790	1	365	9	4	15723.0
226	orthogroup_80	4	152	9	5	0.0
226	orthogroup_81	1	181	10	3	1365.3333333333333
226	orthogroup_870	1	142	9	5	1249.2
226	orthogroup_900	1	475	9	5	5283.55
226	orthogroup_946	1	311	8	4	10132.25
226	orthogroup_96	1	287	9	6	3392.1666666666665
226	orthogroup_968	1	39	8	3	645.3333333333334
226	orthogroup_968	4	398	8	5	3753.55
226	orthogroup_995	2	10	9	3	0.0
227	orthogroup_1014	6	73	9	5	4108.7
227	orthogroup_1038	1	237	9	3	65.33333333333333
227	orthogroup_1040	1	137	8	3	208.33333333333334
227	orthogroup_105	1	175	9	3	6195.583333333333
227	orthogroup_105	7	437	9	3	2380.3333333333335
227	orthogroup_105	8	501	8	3	0.0
227	orthogroup_1124	4	190	9	3	7396.0
227	orthogroup_1154	1	166	9	3	120.33333333333333
227	orthogroup_1158	1	318	9	4	991.5833333333334
227	orthogroup_1158	5	547	9	3	0.0
227	orthogroup_1177	1	1	10	3	2461.0833333333335
227	orthogroup_119	1	134	8	5	266.175
227	orthogroup_1208	1	312	9	3	240.33333333333334
227	orthogroup_1267	9	253	9	3	268.0
227	orthogroup_1271	1	69	10	6	0.0
227	orthogroup_1335	9	413	9	3	133.33333333333334
227	orthogroup_1363	1	47	9	3	284.3333333333333
227	orthogroup_1379	4	363	10	3	3991.75
227	orthogroup_14	1	127	8	4	1824.0
227	orthogroup_1400	1	165	8	3	456.3333333333333
227	orthogroup_1406	1	205	9	5	2558.675
227	orthogroup_1406	3	375	9	3	661.0
227	orthogroup_1408	4	226	9	4	1918.3958333333333
227	orthogroup_1435	1	214	8	5	10546.3
227	orthogroup_1445	6	78	9	3	7.0
227	orthogroup_145	6	81	8	3	363.0
227	orthogroup_1453	7	792	8	3	11314.333333333334
227	orthogroup_1557	12	232	8	6	4953.4
227	orthogroup_1627	1	174	9	3	5461.333333333333
227	orthogroup_1636	1	348	10	3	9354.333333333334
227	orthogroup_1636	5	513	10	3	58.583333333333336
227	orthogroup_1733	5	316	9	3	19.0
227	orthogroup_1742	3	189	9	4	1262.25
227	orthogroup_1742	4	298	9	4	6777.0
227	orthogroup_1808	4	593	8	3	52152.333333333336
227	orthogroup_1811	1	123	8	6	936.175
227	orthogroup_1811	5	246	8	5	2313.5
227	orthogroup_1811	6	566	8	5	507.7
227	orthogroup_1811	9	659	8	3	1027.0
227	orthogroup_1831	5	210	8	4	3737.0625
227	orthogroup_1831	10	664	8	4	1806.25
227	orthogroup_2	2	70	9	4	1020.9166666666666
227	orthogroup_2	3	274	9	4	2666.25
227	orthogroup_203	4	9	9	3	0.0
227	orthogroup_22	1	34	8	4	24.0625
227	orthogroup_23	6	121	8	4	4032.25
227	orthogroup_322	6	200	8	3	5126.333333333333
227	orthogroup_329	1	217	9	4	3924.6666666666665
227	orthogroup_329	10	328	9	3	967.0
227	orthogroup_334	1	44	9	3	217.33333333333334
227	orthogroup_36	1	9	8	5	5.3
227	orthogroup_387	2	453	8	3	6030.083333333333
227	orthogroup_540	2	14	9	6	0.075
227	orthogroup_548	1	120	9	5	1656.3
227	orthogroup_548	5	139	9	3	247.0
227	orthogroup_548	6	254	8	3	146.08333333333334
227	orthogroup_554	6	56	9	3	33.333333333333336
227	orthogroup_554	8	229	9	6	2535.8416666666667
227	orthogroup_582	1	180	8	5	2552.0
227	orthogroup_582	6	335	8	3	208.33333333333334
227	orthogroup_582	12	642	8	3	1.0
227	orthogroup_598	1	144	9	4	3144.9166666666665
227	orthogroup_65	1	302	9	5	3203.45
227	orthogroup_7	8	325	9	3	12.0
227	orthogroup_755	1	311	9	5	1864.0
227	orthogroup_76	6	242	8	3	176.33333333333334
227	orthogroup_767	1	313	10	7	110.80952380952381
227	orthogroup_790	1	418	9	4	15723.0
227	orthogroup_80	4	155	9	5	0.0
227	orthogroup_81	1	181	10	3	1365.3333333333333
227	orthogroup_870	1	149	9	5	1249.2
227	orthogroup_900	1	96	9	4	5123.729166666667
227	orthogroup_946	1	311	8	4	10132.25
227	orthogroup_96	1	288	9	6	3392.1666666666665
227	orthogroup_968	1	24	8	3	645.3333333333334
227	orthogroup_968	4	480	8	5	1829.5
227	orthogroup_995	2	4	9	3	0.0
228	orthogroup_1014	6	72	8	5	4108.7
228	orthogroup_1024	7	475	9	3	343.0
228	orthogroup_1038	1	277	9	3	75.0
228	orthogroup_1040	1	135	8	3	208.33333333333334
228	orthogroup_105	7	437	9	5	0.2
228	orthogroup_1124	4	237	9	3	7396.0
228	orthogroup_1158	1	228	9	4	991.5833333333334
228	orthogroup_1158	5	571	9	3	0.0
228	orthogroup_1177	1	231	10	4	6174.895833333333
228	orthogroup_1181	1	372	10	3	30310.333333333332
228	orthogroup_119	1	106	8	5	266.175
228	orthogroup_1208	1	311	9	3	240.33333333333334
228	orthogroup_1267	10	256	9	3	268.0
228	orthogroup_1271	1	69	10	6	0.0
228	orthogroup_1271	13	541	10	4	0.08333333333333333
228	orthogroup_1335	8	457	9	3	133.33333333333334
228	orthogroup_1363	1	47	9	3	284.3333333333333
228	orthogroup_1379	5	367	10	3	3991.75
228	orthogroup_14	1	129	8	4	1824.0
228	orthogroup_1400	1	164	8	3	456.3333333333333
228	orthogroup_1406	1	116	9	5	2558.675
228	orthogroup_1406	3	376	9	3	1132.3333333333333
228	orthogroup_1408	6	50	9	3	1073.5833333333333
228	orthogroup_141	6	122	10	3	4370.333333333333
228	orthogroup_1435	1	217	8	5	10546.3
228	orthogroup_1445	6	72	9	3	10.333333333333334
228	orthogroup_145	6	22	8	3	363.0
228	orthogroup_1453	7	553	8	3	5432.333333333333
228	orthogroup_1457	10	310	10	3	5826.083333333333
228	orthogroup_1557	9	228	8	5	683.675
228	orthogroup_1627	1	176	9	3	5461.333333333333
228	orthogroup_1636	4	411	10	3	2137.0
228	orthogroup_1636	6	485	10	3	58.583333333333336
228	orthogroup_1733	6	561	9	3	19.0
228	orthogroup_1742	3	192	9	3	617.3333333333334
228	orthogroup_1742	4	253	9	4	6771.583333333333
228	orthogroup_1784	1	137	8	3	2666.3333333333335
228	orthogroup_1811	1	134	8	6	920.375
228	orthogroup_1811	3	222	8	5	3232.25
228	orthogroup_1811	4	592	8	5	507.7
228	orthogroup_1811	11	734	8	3	114.33333333333333
228	orthogroup_1831	3	203	8	3	1352.25
228	orthogroup_1831	4	496	8	3	1364.3333333333333
228	orthogroup_1831	10	640	8	4	1806.25
228	orthogroup_2	3	76	9	5	11085.7
228	orthogroup_203	2	11	9	3	0.0
228	orthogroup_204	7	549	8	3	343.0
228	orthogroup_22	2	12	8	3	2.25
228	orthogroup_23	6	113	8	4	4032.25
228	orthogroup_284	1	109	9	3	2028.0
228	orthogroup_329	1	232	9	5	6919.7
228	orthogroup_329	6	381	9	3	967.0
228	orthogroup_334	1	113	9	3	1737.3333333333333
228	orthogroup_36	1	114	8	5	5.3
228	orthogroup_387	5	467	8	3	6030.083333333333
228	orthogroup_540	2	10	9	6	0.075
228	orthogroup_548	1	113	9	5	1656.3
228	orthogroup_548	6	139	9	5	1170.2
228	orthogroup_554	6	102	9	3	33.333333333333336
228	orthogroup_554	8	240	9	6	2503.0416666666665
228	orthogroup_582	1	181	8	5	2552.0
228	orthogroup_582	7	279	8	3	225.33333333333334
228	orthogroup_582	12	696	8	3	0.3333333333333333
228	orthogroup_598	1	147	9	4	3144.9166666666665
228	orthogroup_65	1	717	9	5	70267.5
228	orthogroup_7	7	318	9	3	12.0
228	orthogroup_755	1	235	9	5	1834.3
228	orthogroup_76	6	238	8	3	176.33333333333334
228	orthogroup_767	1	308	10	7	110.80952380952381
228	orthogroup_790	4	368	9	3	147.0
228	orthogroup_80	4	152	9	5	0.0
228	orthogroup_81	1	181	10	3	1365.3333333333333
228	orthogroup_870	1	190	9	5	1249.2
228	orthogroup_900	1	466	9	5	5283.55
228	orthogroup_946	1	331	8	4	10132.25
228	orthogroup_96	1	287	9	6	3392.1666666666665
228	orthogroup_968	1	241	8	4	3472.6666666666665
228	orthogroup_968	4	381	8	5	3753.55
228	orthogroup_995	3	8	9	3	0.0
229	orthogroup_1014	6	74	9	5	4108.7
229	orthogroup_1024	7	413	9	3	343.0
229	orthogroup_1038	1	216	9	3	65.33333333333333
229	orthogroup_1040	1	143	8	3	208.33333333333334
229	orthogroup_105	8	231	9	7	3515.5714285714284
229	orthogroup_1124	4	247	9	3	7396.0
229	orthogroup_1158	1	313	9	4	991.5833333333334
229	orthogroup_1158	5	565	9	3	0.0
229	orthogroup_1177	1	234	10	4	6116.5625
229	orthogroup_1181	1	8	9	3	1274.3333333333333
229	orthogroup_119	1	106	8	5	266.175
229	orthogroup_1208	1	85	9	3	240.33333333333334
229	orthogroup_1267	10	248	9	3	268.0
229	orthogroup_1271	1	70	10	6	0.0
229	orthogroup_1271	12	539	10	4	0.08333333333333333
229	orthogroup_1335	7	398	9	3	133.33333333333334
229	orthogroup_1363	1	50	9	3	284.3333333333333
229	orthogroup_1379	4	366	10	3	3991.75
229	orthogroup_14	1	130	8	4	1824.0
229	orthogroup_1400	1	165	8	3	456.3333333333333
229	orthogroup_1406	1	117	9	5	2558.675
229	orthogroup_1406	2	389	9	3	661.0
229	orthogroup_1408	7	51	9	3	1073.5833333333333
229	orthogroup_1408	8	246	9	4	11268.916666666666
229	orthogroup_1435	1	235	8	5	10546.3
229	orthogroup_1445	6	53	9	3	10.333333333333334
229	orthogroup_145	6	22	8	3	363.0
229	orthogroup_1453	9	484	8	3	5432.333333333333
229	orthogroup_1457	10	302	10	3	5826.083333333333
229	orthogroup_1557	9	228	8	5	683.675
229	orthogroup_1627	1	178	9	3	5461.333333333333
229	orthogroup_1636	3	419	10	3	301.0
229	orthogroup_1733	1	177	9	3	1937.3333333333333
229	orthogroup_1733	3	570	9	3	19.0
229	orthogroup_1742	2	205	9	5	2079.2
229	orthogroup_1779	7	562	8	3	10409.333333333334
229	orthogroup_1784	1	99	8	3	2666.3333333333335
229	orthogroup_1808	3	349	8	3	15277.0
229	orthogroup_1811	1	122	8	5	542.3
229	orthogroup_1811	4	246	8	5	3232.25
229	orthogroup_1811	5	571	8	5	507.7
229	orthogroup_1831	4	215	8	4	3737.0625
229	orthogroup_1831	10	605	8	4	1806.25
229	orthogroup_2	2	59	9	4	1020.9166666666666
229	orthogroup_2	3	309	9	4	2666.25
229	orthogroup_203	3	14	9	3	0.0
229	orthogroup_22	2	9	8	3	1.5833333333333333
229	orthogroup_23	6	121	8	4	4032.25
229	orthogroup_279	1	172	9	3	1240.3333333333333
229	orthogroup_284	1	108	9	3	2028.0
229	orthogroup_329	1	219	9	4	3924.6666666666665
229	orthogroup_329	5	387	9	3	967.0
229	orthogroup_334	1	42	9	3	217.33333333333334
229	orthogroup_36	2	7	8	5	5.3
229	orthogroup_387	9	453	8	3	6030.083333333333
229	orthogroup_540	2	9	9	6	0.075
229	orthogroup_548	1	121	9	5	1656.3
229	orthogroup_548	6	145	9	5	1170.2
229	orthogroup_554	5	34	9	3	545.0833333333334
229	orthogroup_554	8	248	9	6	2503.0416666666665
229	orthogroup_582	1	199	8	5	2552.0
229	orthogroup_582	5	324	8	3	208.33333333333334
229	orthogroup_582	12	686	8	3	0.3333333333333333
229	orthogroup_598	1	146	9	4	3144.9166666666665
229	orthogroup_65	1	1353	9	5	80907.75
229	orthogroup_7	8	325	9	3	12.0
229	orthogroup_755	1	237	9	5	1834.3
229	orthogroup_76	6	128	8	3	176.33333333333334
229	orthogroup_767	1	317	10	7	110.80952380952381
229	orthogroup_790	3	341	9	3	147.0
229	orthogroup_80	4	157	9	5	0.0
229	orthogroup_81	1	181	10	3	1365.3333333333333
229	orthogroup_870	1	138	9	5	1249.2
229	orthogroup_900	1	92	9	4	5123.729166666667
229	orthogroup_946	1	340	8	4	10132.25
229	orthogroup_96	1	288	9	6	3392.1666666666665
229	orthogroup_968	1	85	8	4	3473.5833333333335
229	orthogroup_968	4	498	8	4	0.8958333333333334
229	orthogroup_995	2	9	9	3	0.0
230	orthogroup_1014	6	74	9	5	4108.7
230	orthogroup_1038	1	216	9	3	65.33333333333333
230	orthogroup_1040	1	144	8	3	208.33333333333334
230	orthogroup_105	8	438	9	7	3113.5714285714284
230	orthogroup_1124	4	156	9	3	7396.0
230	orthogroup_1154	1	171	9	3	120.33333333333333
230	orthogroup_1158	1	226	9	4	991.5833333333334
230	orthogroup_1158	5	485	9	3	0.0
230	orthogroup_1177	1	221	10	4	6174.895833333333
230	orthogroup_1181	1	236	10	3	1274.3333333333333
230	orthogroup_119	1	104	8	5	266.175
230	orthogroup_1208	1	286	9	3	240.33333333333334
230	orthogroup_1267	10	259	9	3	268.0
230	orthogroup_1271	1	71	10	6	0.0
230	orthogroup_1271	12	540	10	4	0.08333333333333333
230	orthogroup_1328	1	74	10	3	2300.3333333333335
230	orthogroup_1335	8	418	9	3	133.33333333333334
230	orthogroup_1363	1	42	9	3	284.3333333333333
230	orthogroup_1379	4	262	10	3	20.083333333333332
230	orthogroup_14	1	127	8	4	1824.0
230	orthogroup_1400	1	167	8	3	456.3333333333333
230	orthogroup_1406	1	106	9	5	2558.675
230	orthogroup_1408	5	49	9	3	1073.5833333333333
230	orthogroup_1435	1	215	8	5	10546.3
230	orthogroup_1445	6	76	9	3	10.333333333333334
230	orthogroup_145	6	86	8	3	363.0
230	orthogroup_1453	7	782	8	3	11314.333333333334
230	orthogroup_1457	10	307	10	3	5826.083333333333
230	orthogroup_1557	9	228	8	5	683.675
230	orthogroup_1627	1	175	9	3	5461.333333333333
230	orthogroup_1636	1	328	10	3	9354.333333333334
230	orthogroup_1733	1	160	9	3	1937.3333333333333
230	orthogroup_1733	6	512	9	3	19.0
230	orthogroup_1742	1	68	9	3	576.3333333333334
230	orthogroup_1742	2	325	9	3	961.3333333333334
230	orthogroup_1779	7	505	8	3	10409.333333333334
230	orthogroup_1808	1	271	8	3	33217.333333333336
230	orthogroup_1811	1	132	8	6	920.375
230	orthogroup_1811	3	223	8	5	3232.25
230	orthogroup_1811	4	619	8	5	3015.7
230	orthogroup_1831	7	218	8	4	3737.0625
230	orthogroup_1831	10	676	8	5	7323.2
230	orthogroup_2	1	63	9	5	1853.5
230	orthogroup_203	1	16	9	3	0.0
230	orthogroup_22	1	31	8	4	24.0625
230	orthogroup_23	5	106	8	3	0.0
230	orthogroup_329	1	190	9	4	3924.6666666666665
230	orthogroup_329	8	342	9	3	967.0
230	orthogroup_334	1	221	9	3	6682.75
230	orthogroup_36	1	107	8	5	5.3
230	orthogroup_387	2	455	8	3	6030.083333333333
230	orthogroup_540	1	15	9	7	544.7857142857143
230	orthogroup_548	1	117	9	5	1656.3
230	orthogroup_548	6	135	9	5	1170.2
230	orthogroup_554	6	43	9	3	571.75
230	orthogroup_554	7	246	9	4	119.5625
230	orthogroup_554	8	427	9	4	824.9166666666666
230	orthogroup_582	1	224	8	5	2552.0
230	orthogroup_582	7	334	8	3	208.33333333333334
230	orthogroup_582	12	710	8	3	0.3333333333333333
230	orthogroup_598	1	1	9	3	177.33333333333334
230	orthogroup_65	1	981	9	5	72054.5
230	orthogroup_7	8	311	9	3	12.0
230	orthogroup_755	1	227	9	5	1834.3
230	orthogroup_76	6	124	8	3	176.33333333333334
230	orthogroup_767	1	300	10	7	110.80952380952381
230	orthogroup_80	4	148	9	6	13.5
230	orthogroup_81	1	183	10	3	1365.3333333333333
230	orthogroup_870	1	137	9	5	1249.2
230	orthogroup_900	1	491	9	5	5283.55
230	orthogroup_946	1	311	8	4	10132.25
230	orthogroup_96	1	287	9	6	3392.1666666666665
230	orthogroup_968	1	76	8	3	645.3333333333334
230	orthogroup_968	4	488	8	5	3753.55
230	orthogroup_995	3	7	9	3	0.0
231	orthogroup_1014	6	71	9	5	4108.7
231	orthogroup_1038	1	245	9	3	65.33333333333333
231	orthogroup_1040	1	130	8	3	208.33333333333334
231	orthogroup_105	8	429	9	6	1198.6666666666667
231	orthogroup_1124	4	206	9	3	7396.0
231	orthogroup_1158	1	211	9	4	991.5833333333334
231	orthogroup_1158	5	550	9	3	0.0
231	orthogroup_1177	1	229	10	4	6174.895833333333
231	orthogroup_1181	1	417	10	3	30310.333333333332
231	orthogroup_119	1	106	8	5	266.175
231	orthogroup_1208	1	406	9	3	240.33333333333334
231	orthogroup_1267	10	253	9	3	268.0
231	orthogroup_1271	1	70	10	6	0.0
231	orthogroup_1271	13	539	10	4	0.08333333333333333
231	orthogroup_1335	4	412	9	3	133.33333333333334
231	orthogroup_1363	1	44	9	3	284.3333333333333
231	orthogroup_1379	4	263	10	3	20.083333333333332
231	orthogroup_139	1	89	9	3	3165.75
231	orthogroup_14	1	127	8	4	1824.0
231	orthogroup_1400	1	171	8	3	456.3333333333333
231	orthogroup_1406	1	107	9	5	2558.675
231	orthogroup_1406	3	386	9	3	661.0
231	orthogroup_1408	3	217	9	4	1918.3958333333333
231	orthogroup_141	6	181	10	3	4370.333333333333
231	orthogroup_1435	1	217	8	5	10546.3
231	orthogroup_1445	6	74	9	3	10.333333333333334
231	orthogroup_145	5	87	8	3	363.0
231	orthogroup_1453	9	341	8	3	11406.333333333334
231	orthogroup_1453	10	978	8	3	11314.333333333334
231	orthogroup_1457	10	297	10	3	5826.083333333333
231	orthogroup_1557	11	229	8	5	683.675
231	orthogroup_1627	1	174	9	3	5461.333333333333
231	orthogroup_1636	1	336	10	3	9354.333333333334
231	orthogroup_1636	2	449	10	3	301.0
231	orthogroup_1733	6	503	9	3	19.0
231	orthogroup_1742	3	251	9	5	2200.0
231	orthogroup_1811	1	194	8	6	1493.3
231	orthogroup_1811	3	237	8	5	3232.25
231	orthogroup_1811	4	553	8	5	507.7
231	orthogroup_1831	4	144	8	3	1352.25
231	orthogroup_1831	5	501	8	3	1364.3333333333333
231	orthogroup_1831	10	600	8	5	7323.2
231	orthogroup_2	3	137	9	5	8458.3
231	orthogroup_203	4	17	10	3	0.0
231	orthogroup_23	5	111	8	3	0.0
231	orthogroup_329	1	242	9	5	6919.7
231	orthogroup_329	4	319	9	3	967.0
231	orthogroup_334	1	118	9	3	1737.3333333333333
231	orthogroup_36	1	107	8	5	5.3
231	orthogroup_387	3	454	8	3	6030.083333333333
231	orthogroup_540	2	14	9	6	0.075
231	orthogroup_548	1	111	9	5	1656.3
231	orthogroup_548	6	148	9	5	1170.2
231	orthogroup_554	4	48	9	3	571.75
231	orthogroup_554	8	238	9	6	2503.0416666666665
231	orthogroup_582	1	225	8	5	2552.0
231	orthogroup_582	6	314	8	3	208.33333333333334
231	orthogroup_582	12	638	8	3	1.0
231	orthogroup_598	1	147	9	4	3144.9166666666665
231	orthogroup_610	5	131	9	3	46.583333333333336
231	orthogroup_65	1	469	8	4	7260.229166666667
231	orthogroup_7	5	294	9	3	12.0
231	orthogroup_755	1	239	9	5	1834.3
231	orthogroup_76	6	240	8	3	176.33333333333334
231	orthogroup_767	1	322	10	7	110.80952380952381
231	orthogroup_790	3	375	9	3	147.0
231	orthogroup_80	4	153	9	5	0.0
231	orthogroup_81	1	182	10	3	1365.3333333333333
231	orthogroup_870	1	154	9	5	1249.2
231	orthogroup_900	1	90	9	4	5123.729166666667
231	orthogroup_946	1	324	8	4	10132.25
231	orthogroup_96	1	287	9	6	3392.1666666666665
231	orthogroup_968	4	255	8	5	3753.55
231	orthogroup_995	1	6	9	3	0.0
232	orthogroup_1014	6	73	9	5	4108.7
232	orthogroup_1024	7	504	9	3	343.0
232	orthogroup_1038	1	236	9	3	65.33333333333333
232	orthogroup_1040	1	138	8	3	208.33333333333334
232	orthogroup_105	8	503	8	5	1436.7
232	orthogroup_1158	1	120	9	4	1014.6666666666666
232	orthogroup_1158	5	585	9	3	0.0
232	orthogroup_1177	1	224	10	4	6174.895833333333
232	orthogroup_1181	1	139	10	3	1274.3333333333333
232	orthogroup_119	1	105	8	5	266.175
232	orthogroup_1208	1	458	9	3	240.33333333333334
232	orthogroup_1243	8	551	8	3	4433.333333333333
232	orthogroup_1267	10	257	9	3	268.0
232	orthogroup_1271	1	69	10	6	0.0
232	orthogroup_1271	13	538	10	4	0.08333333333333333
232	orthogroup_1363	1	47	9	3	284.3333333333333
232	orthogroup_1379	6	372	10	3	14.083333333333334
232	orthogroup_14	1	127	8	4	1824.0
232	orthogroup_1400	1	164	8	3	456.3333333333333
232	orthogroup_1406	1	114	9	5	2558.675
232	orthogroup_1406	3	389	9	3	661.0
232	orthogroup_1408	5	51	9	3	1073.5833333333333
232	orthogroup_1435	1	233	8	5	10546.3
232	orthogroup_1445	6	68	9	3	10.333333333333334
232	orthogroup_145	5	84	8	3	363.0
232	orthogroup_1453	11	473	8	4	22757.666666666668
232	orthogroup_1557	11	230	8	5	683.675
232	orthogroup_1627	1	178	9	3	5461.333333333333
232	orthogroup_1627	2	180	9	4	3960.3333333333335
232	orthogroup_1636	3	368	10	3	1957.0
232	orthogroup_1636	4	504	10	4	1057.7291666666667
232	orthogroup_1733	9	630	9	3	19.0
232	orthogroup_1742	3	172	9	5	2079.2
